p,RSS_profile,LR_profile,threshold_95
0.99675,6.189978408788467e-06,73.54659163820021,3.841458820694124
0.9968,6.0405905215507375e-06,73.18014429358047,3.841458820694124
0.99685,5.893046289931288e-06,72.80921357246852,3.841458820694124
0.9969,5.74734552201134e-06,72.43368915710002,3.841458820694124
0.99695,5.6034880258055985e-06,72.05345664294852,3.841458820694124
0.997,5.461473609453076e-06,71.6683973367918,3.841458820694124
0.99705,5.321302080978003e-06,71.27838804108784,3.841458820694124
0.9971,5.182973248490741e-06,70.88330082602673,3.841458820694124
0.99715,5.046486920100134e-06,70.48300278630333,3.841458820694124
0.9972,4.9118429039041226e-06,70.0773557824729,3.841458820694124
0.99725,4.779041008003775e-06,69.66621616555486,3.841458820694124
0.9973,4.6480810405340884e-06,69.24943448356446,3.841458820694124
0.99735,4.518962809610888e-06,68.82685516822006,3.841458820694124
0.9974,4.391686123359801e-06,68.39831620077592,3.841458820694124
0.99745,4.2662507899633765e-06,67.96364875510268,3.841458820694124
0.9975,4.142656617550316e-06,67.5226768155267,3.841458820694124
0.99755,4.020903414302373e-06,67.0752167686686,3.841458820694124
0.9976,3.900990988291043e-06,66.62107696532874,3.841458820694124
0.99765,3.782919147814386e-06,66.16005725280064,3.841458820694124
0.9977,3.6666877009975895e-06,65.69194847027771,3.841458820694124
0.99775,3.552296456025053e-06,65.21653190952432,3.841458820694124
0.9978,3.439745221108352e-06,64.73357873420254,3.841458820694124
0.99785,3.329033804441979e-06,64.24284935515729,3.841458820694124
0.9979,3.2201620142619464e-06,63.74409275821615,3.841458820694124
0.99795,3.1131296587522903e-06,63.23704577901015,3.841458820694124
0.998,3.0079365461738428e-06,62.72143232168147,3.841458820694124
0.99805,2.9045824847362958e-06,62.19696251392094,3.841458820694124
0.9981,2.8030672826940868e-06,61.66333179468191,3.841458820694124
0.99815,2.703390748308364e-06,61.12021992631653,3.841458820694124
0.9982,2.6055526898254212e-06,60.567289924560235,3.841458820694124
0.99825,2.509552915508588e-06,60.004186898538336,3.841458820694124
0.9983,2.4153912336420824e-06,59.43053679141228,3.841458820694124
0.99835,2.323067452503918e-06,58.845945011648816,3.841458820694124
0.9984,2.232581380392616e-06,58.24999494434926,3.841458820694124
0.99845,2.1439328255903768e-06,57.64224632958422,3.841458820694124
0.9984999999999999,2.0571215964208917e-06,57.02223349503587,3.841458820694124
0.99855,1.972147501172767e-06,56.38946342610778,3.841458820694124
0.9986,1.8890103481876037e-06,55.7434136585508,3.841458820694124
0.99865,1.8077099457918238e-06,55.083529972347755,3.841458820694124
0.9987,1.7282461023164926e-06,54.40922386748147,3.841458820694124
0.99875,1.6506186261054615e-06,53.71986979740663,3.841458820694124
0.9988,1.57482732550992e-06,53.01480213409115,3.841458820694124
0.99885,1.5008720088885687e-06,52.29331183586007,3.841458820694124
0.9989,1.4287524846179768e-06,51.55464278614369,3.841458820694124
0.99895,1.3584685610646712e-06,50.79798776744857,3.841458820694124
0.999,1.2900200466143947e-06,50.02248403299494,3.841458820694124
0.99905,1.2234067496555877e-06,49.227208433136255,3.841458820694124
0.9991,1.1586284785913234e-06,48.41117205234186,3.841458820694124
0.99915,1.0956850418237103e-06,47.57331430845766,3.841458820694124
0.9992,1.0345762477689144e-06,46.712496465568805,3.841458820694124
0.99925,9.75301904846015e-07,45.82749451025295,3.841458820694124
0.9993,9.178618214875291e-07,44.91699134483718,3.841458820694124
0.99935,8.622558061297709e-07,43.97956825666402,3.841458820694124
0.9994,8.084836672168436e-07,43.01369563640397,3.841458820694124
0.99945,7.565452132034392e-07,42.01772294039033,3.841458820694124
0.9995,7.064402525476236e-07,40.98986792912526,3.841458820694124
0.99955,6.581685937208914e-07,39.92820527380085,3.841458820694124
0.9996,6.11730045198954e-07,38.83065471303087,3.841458820694124
0.99965,5.671244154621864e-07,37.694969083502,3.841458820694124
0.9997,5.243515130063034e-07,36.518722760785906,3.841458820694124
0.99975,4.834111463299558e-07,35.2993013672344,3.841458820694124
0.9998,4.44303123941269e-07,34.03389409035483,3.841458820694124
0.99985,4.0702725435255275e-07,32.719490682479844,3.841458820694124
0.9999,3.7158334608958576e-07,31.352886311836887,3.841458820694124
0.99995,3.379712076832599e-07,29.930699086586525,3.841458820694124
1.0,3.061906476692961e-07,28.449407567519614,3.841458820694124
1.00005,2.762414745968346e-07,26.90541934182022,3.841458820694124
1.0001,2.4812349701917106e-07,25.295187385347592,3.841458820694124
1.00015,2.218365234980377e-07,23.61539942387412,3.841458820694124
1.0002,1.9738036260272803e-07,21.863278101626268,3.841458820694124
1.00025,1.7475482291214476e-07,20.037048169174195,3.841458820694124
1.0003,1.539597130113011e-07,18.13665293980286,3.841458820694124
1.00035,1.3499484149288114e-07,16.164836972470773,3.841458820694124
1.0004,1.1786001695885455e-07,14.128752823796662,3.841458820694124
1.00045,1.025550480171359e-07,12.04228409793875,3.841458820694124
1.0005,8.907974328489354e-08,9.92926788234359,3.841458820694124
1.00055,7.743391138682637e-08,7.827660718154892,3.841458820694124
1.0006,6.761736095455418e-08,5.794260008267263,3.841458820694124
1.00065,5.962990062879453e-08,3.908645524358129,3.841458820694124
1.0007,5.3471339057643585e-08,2.273475351374828,3.841458820694124
1.00075,4.914148489659576e-08,1.0068422389894054,3.841458820694124
1.0008,4.664014680937574e-08,0.22321382057052452,3.841458820694124
1.00085,4.5967133467440264e-08,0.005188243522893973,3.841458820694124
1.0009,4.712225355035385e-08,0.37746893387143954,3.841458820694124
1.00095,5.0105315744919964e-08,1.2981950516330574,3.841458820694124
1.001,5.491612874634345e-08,2.6733948161398424,3.841458820694124
1.00105,6.155450125753212e-08,4.385133199490474,3.841458820694124
1.0011,7.002024198926242e-08,6.318054047141686,3.841458820694124
1.00115,8.031315965936107e-08,8.375290805001278,3.841458820694124
1.0012,9.243306299487007e-08,10.483559563255202,3.841458820694124
1.00125,1.0637976072963592e-07,12.591518575911591,3.841458820694124
1.0013,1.2215306160604358e-07,14.665411399868498,3.841458820694124
1.00135,1.3975277437327945e-07,16.684412937915972,3.841458820694124
1.0014,1.5917870779100634e-07,18.63670126581673,3.841458820694124
