theta_rad,theta_deg,xp_A,yp_A,d_A,k,A,B,C,G,lambda,S0,xi0,xi1,f,beta,delta,exponent,tau_p_s,Omega_rad_s,nu_tunnel_Hz
-0.16999506914424767,-9.739999999999998,0.9144143988886616,0.03082251071137801,0.9149337244092959,0.03370737681825473,0.9856894885589992,0.5143105114410009,-0.2501083462125503,0.9872731650536704,0.498363440675922,1.277886208492545,0.9934636460435896,-0.20225875588668055,6.0387628836747345,0.10123477505626187,9.149337244092958,126.4780066373868,5.923810303983528e+40,5.303330951494508e-41,8.440513357825955e-42
-0.16964600329384882,-9.719999999999999,0.914355404851002,0.03116655528726614,0.9148864194798795,0.034085821685873735,0.9857476339732162,0.5142523660267839,-0.24961465839223995,0.9874450710286461,0.498384402289756,1.277886208492545,0.9934389111366081,-0.20227896309220747,6.03935607732638,0.10124734461076716,9.148864194798794,126.4773642292694,5.920153420128815e+40,5.306606823580318e-41,8.44572707017989e-42
-0.16929693744344998,-9.700000000000001,0.9142965309111465,0.031510620434997416,0.9148393660290071,0.03446433336413883,0.9858056644869002,0.5141943355130997,-0.2491208489127775,0.9876165181243037,0.49840529295502345,1.277886208492545,0.9934134920063382,-0.20229919463837936,6.039960369789717,0.10125989284408239,9.14839366029007,126.47702161008068,5.918276840406721e+40,5.308289453681409e-41,8.448405059159728e-42
-0.16894787159305108,-9.68,0.9142377770762686,0.03185470611264854,0.9147925641012176,0.034842911670659525,0.9858635800717682,0.514136419928232,-0.2486269180148395,0.9877875059993014,0.4984261126557938,1.277886208492545,0.9933873922321393,-0.20231945050796624,6.040575711388967,0.10127241973771182,9.147925641012176,126.47697769150281,5.91817241089255e+40,5.30838312146434e-41,8.448554136066347e-42
-0.16859880574265224,-9.66,0.9141791433535277,0.03219881227829363,0.9147460137408211,0.03522155642293169,0.9859213806995922,0.5140786193004077,-0.24813286593916217,0.9879580343131432,0.49844686137619054,1.277886208492545,0.9933606153745425,-0.20233973068354263,6.041202052788533,0.10128492527319904,9.14746013740821,126.47723139352307,5.919833623380146e+40,5.306893493057303e-41,8.446183318822847e-42
-0.16824973989225334,-9.639999999999999,0.9141206297500677,0.03254293889000451,0.9146997149918977,0.03560026743833816,0.9859790663422014,0.5140209336577983,-0.24763869292654023,0.9881281027261821,0.4984675391003926,1.277886208492545,0.9933331649753555,-0.20236003514748854,6.041839344990244,0.10129740943212734,9.146997149918977,126.4777816443666,5.923255595662659e+40,5.30382760435029e-41,8.44130380539594e-42
-0.1679006740418545,-9.62,0.9140622362730184,0.032887085905850294,0.914653667898298,0.0359790445341485,0.9860366369714807,0.5139633630285194,-0.24714439921782777,0.9882977108996195,0.4984881458126334,1.277886208492545,0.9933050445577665,-0.20238036388198846,6.042487539330609,0.10130987219611941,9.14653667898298,126.47862738042976,5.928435054447867e+40,5.299193842450517e-41,8.433928944281342e-42
-0.16755160819145565,-9.600000000000001,0.9140039629294952,0.03323125328389773,0.9146078725036432,0.03635788752751954,0.9860940925593701,0.5139059074406297,-0.24664998505393743,0.9884668584955068,0.4985086814972013,1.277886208492545,0.9932762576264463,-0.2024007168690318,6.043146587478124,0.10132231354683763,9.146078725036432,126.4797675462149,5.935370320854207e+40,5.293001925341806e-41,8.424074202130677e-42
-0.16720254234105675,-9.579999999999998,0.913945809726598,0.03357544098221116,0.9145623288513237,0.0367367962354957,0.9861514330778672,0.5138485669221328,-0.24615545067584066,0.988635545176748,0.4985291461384392,1.277886208492545,0.9932468076676522,-0.20242109409041273,6.043816441430573,0.10133473346598415,9.145623288513237,126.48120109426435,5.944061298421598e+40,5.285262879815893e-41,8.411757128628054e-42
-0.1668534764906579,-9.56,0.913887776671413,0.03391964895885222,0.9145170369845004,0.03711577047500875,0.9862086584990246,0.5137913415009754,-0.2456607963245677,0.9888037706070993,0.49854953972074517,1.277886208492545,0.9932166981493272,-0.20244149552773003,6.044497053512395,0.10134713193530079,9.145170369845003,126.48292698509684,5.954509463610981e+40,5.275989017716069e-41,8.396997318680657e-42
-0.166504410640259,-9.539999999999997,0.9138298637710112,0.03426387717188034,0.9144719969461036,0.03749481006287866,0.9862657687949512,0.5137342312050488,-0.24516602224120682,0.9889715344511711,0.498569862228572,1.277886208492545,0.9931859325212045,-0.2024619211623872,6.045188376372028,0.10135950893656924,9.144719969461036,126.48494418714293,5.966717858730536e+40,5.26519391057346e-41,8.37981637205113e-42
-0.16615534478986016,-9.52,0.9137720710324491,0.03460812557935225,0.914427208778833,0.03787391481581327,0.9863227639378124,0.5136772360621877,-0.24467112866690505,0.9891388363744292,0.4985901136464273,1.277886208492545,0.993154514214904,-0.20248237097559216,6.04589036297934,0.10137186445161103,9.144272087788329,126.48725167668205,5.980691087269927e+40,5.252892362684914e-41,8.360237850509692e-42
-0.16580627893946132,-9.5,0.9137143984627686,0.03495239413932236,0.9143826725251576,0.03825308455040897,0.9863796438998292,0.5136203561001709,-0.24417611584286752,0.9893056760431956,0.4986102939588736,1.277886208492545,0.9931224466440363,-0.20250284494835744,6.046602966623004,0.10138419846228768,9.143826725251575,126.48984843777963,5.996435311603735e+40,5.239100382706505e-41,8.338287232623808e-42
-0.16545721308906242,-9.479999999999999,0.913656846068997,0.03529668280984266,0.9143383882273157,0.038632319083150776,0.9864364086532791,0.5135635913467207,-0.2436809840103573,0.9894720531246508,0.49863040315052815,1.277886208492545,0.9930897332042972,-0.2025233430614998,6.047326140908003,0.10139651095050073,9.143383882273156,126.4927334622257,6.013958253048409e+40,5.223835153822949e-41,8.313991866281338e-42
-0.16510814723866357,-9.46,0.9135994138581467,0.0356409915489625,0.9142943559273142,0.03901161823041233,0.9864930581704959,0.5135069418295042,-0.24318573341069585,0.9896379672868338,0.49865044120606317,1.277886208492545,0.99305637727357,-0.20254386529564064,6.048059839753064,0.10140880189819176,9.142943559273142,126.49590574947288,6.033269194241008e+40,5.207115002573674e-41,8.287380919075675e-42
-0.16475908138826467,-9.439999999999998,0.9135421018372158,0.035985320314729036,0.9142505756669294,0.03939098180845667,0.9865495924238689,0.5134504075761309,-0.24269036428526206,0.9898034181986433,0.49867040811020574,1.277886208492545,0.9930223822120215,-0.2025644116312054,6.048804017388161,0.10142107128734243,9.142505756669292,126.49936430657564,6.054378983837624e+40,5.188959366396428e-41,8.258485326649808e-42
-0.16441001553786583,-9.42,0.9134849100131875,0.0363296690651867,0.9142070474877052,0.03977040963343579,0.9866060113858444,0.5133939886141556,-0.2421948768754931,0.9899684055298411,0.4986903038477382,1.277886208492545,0.992987751362199,-0.20258498204842407,6.049558628352059,0.10143331909997476,9.142070474877052,126.50310814813065,6.077300043521228e+40,5.169388759962448e-41,8.227337739117068e-42
-0.16406094968746698,-9.4,0.9134278383930307,0.03667403775837774,0.9141637714309551,0.04014990152139156,0.986662315028924,0.5133376849710759,-0.2416992714228833,0.9901329289510501,0.49871012840349715,1.277886208492545,0.9929524880491265,-0.20260557652733038,6.050323627489848,0.10144554531815084,9.14163771430955,126.50713629621687,6.102046377307148e+40,5.148424740383877e-41,8.19397246568702e-42
-0.16371188383706808,-9.379999999999999,0.913370886983699,0.03701842635234193,0.9141207475377597,0.04052945728825556,0.9867185033256666,0.5132814966743335,-0.2412035481689848,0.9902969881337582,0.4987298817623747,1.277886208492545,0.9929165955804035,-0.20262619504776286,6.051098969950496,0.10145774992397322,9.141207475377596,126.511447780336,6.1286335831504755e+40,5.126089871365471e-41,8.158425417611128e-42
-0.16336281798666924,-9.36,0.913314055792132,0.03736283480511643,0.9140779758489689,0.040909076749849255,0.986774576248686,0.5132254237513139,-0.2407077073554071,0.9904605827503176,0.4987495639093173,1.277886208492545,0.992880077246296,-0.2026468375893633,6.051884611184471,0.10146993289958471,9.140779758489689,126.51604163735503,6.157078866872368e+40,5.102407686367088e-41,8.120734049554032e-42
-0.16301375213627034,-9.339999999999998,0.9132573448252543,0.03770726307473621,0.9140354564051992,0.04128875972188457,0.9868305337706536,0.5131694662293464,-0.24021174922381694,0.9906237124739473,0.49876917482932703,1.277886208492545,0.9928429363198343,-0.20266750413157822,6.052680506941359,0.10148209422716865,9.140354564051991,126.52091691144751,6.187401058394585e+40,5.077402650871522e-41,8.080937299540957e-42
-0.1626646862858715,-9.319999999999999,0.9132007540899761,0.03805171111923367,0.913993189246836,0.041668506019963816,0.9868863758642958,0.513113624135704,-0.2397156740159384,0.990786376978734,0.49878871450746026,1.277886208492545,0.9928051760569061,-0.20268819465365784,6.053486613267488,0.10149423388894885,9.13993189246836,126.52607265403718,6.219620630320242e+40,5.051100123815808e-41,8.039075527573706e-42
-0.16231562043547265,-9.3,0.9131442835931928,0.03839617889663888,0.9139511744140318,0.04204831545958014,0.9869421025023963,0.5130578974976036,-0.23921948197355247,0.9909485759396329,0.4988081829288288,1.277886208492545,0.9927667996963492,-0.20270890913465628,6.054302886503607,0.10150635186718969,9.139511744140318,126.53150792374036,6.253759718858926e+40,5.023526318281724e-41,7.995190453067663e-42
-0.16196655458507375,-9.279999999999998,0.913087933341785,0.038740666364979526,0.9139094119467063,0.0424281878561177,0.9869977136577947,0.5130022863422055,-0.23872317333849702,0.9911103090324697,0.4988275800785991,1.277886208492545,0.9927278104600461,-0.20272964755343165,6.055129283282557,0.10151844814419618,9.139094119467062,126.5372217863098,6.289842147136608e+40,4.994708261510146e-41,7.949325091212668e-42
-0.1616174887346749,-9.26,0.9130317033426188,0.0390851734822808,0.9138679018845469,0.04280812302485178,0.9870532093033862,0.5129467906966139,-0.23822674835266697,0.9912715759339402,0.49884690594199277,1.277886208492545,0.9926882115530138,-0.2027504098886457,6.055965760527013,0.10153052270231397,9.138679018845469,126.5432133145801,6.32789345092243e+40,4.964673754315247e-41,7.901523688378696e-42
-0.16126842288427606,-9.24,0.912975593602546,0.03942970020656558,0.913826644267008,0.04318812078094924,0.9871085894121232,0.5128914105878767,-0.2377302072580138,0.9914323763216137,0.4988661605042866,1.277886208492545,0.9926480061634984,-0.20277119611876432,6.056812275447178,0.10154257552392949,9.13826644267008,126.54948158841123,6.367940906783366e+40,4.933451329994681e-41,7.851831656719389e-42
-0.16091935703387716,-9.219999999999999,0.912919604128403,0.03977424649585437,0.9137856391333107,0.04356818093946867,0.9871638539570143,0.5128361460429856,-0.23723355029654553,0.991592709873933,0.49888534375081184,1.277886208492545,0.9926071974630636,-0.20279200622205673,6.0576687855385565,0.10155460659147002,9.137856391333106,126.55602569463464,6.410013562735555e+40,4.901070212789188e-41,7.800295508058466e-42
-0.16057029118347832,-9.200000000000001,0.9128637349270121,0.040118812308165164,0.9137448865224429,0.04394830331536049,0.9872190029111241,0.5127809970888758,-0.23673677771032683,0.9917525762702151,0.4989044556669551,1.277886208492545,0.9925657886066829,-0.20281284017659615,6.058535248579732,0.10156661588740362,9.137448865224428,126.56284472699942,6.454142271419364e+40,4.867560275982123e-41,7.746962787203052e-42
-0.16022122533307942,-9.179999999999998,0.9128079860051809,0.04046339760151374,0.9137043864731593,0.04432848772346749,0.9872740362475735,0.5127259637524263,-0.23623988974147853,0.9919119751906531,0.4989234962381581,1.277886208492545,0.9925237827328286,-0.20283369796025935,6.0594116226301615,0.10157860339423931,9.137043864731593,126.56993778611835,6.500359725847778e+40,4.832951999714241e-41,7.691882004803818e-42
-0.15987215948268058,-9.16,0.912752357369702,0.04080800233391335,0.9136641390239811,0.04470873397852474,0.9873289539395403,0.5126710460604597,-0.23574288663217796,0.9920709063163183,0.4989424654499175,1.277886208492545,0.9924811829635606,-0.2028545795507266,6.060297866027998,0.10159056909452716,9.136641390239811,126.57730397941525,6.548700497789654e+40,4.797276428583285e-41,7.635102569872636e-42
-0.15952309363228173,-9.14,0.9126968490273538,0.041152626463375,0.9136241442131958,0.04508904189516014,0.9873837559602578,0.5126162440397419,-0.23524576862465824,0.9922293693291585,0.4989613632877848,1.277886208492545,0.9924379924046175,-0.2028754849254819,6.061193937387908,0.10160251297085812,9.136241442131958,126.58494242107206,6.599201078838421e+40,4.760565129109189e-41,7.576674722086344e-42
-0.15917402778188283,-9.12,0.9126414609848996,0.04149726994790734,0.9135844020788564,0.045469411287894515,0.9874384422830168,0.5125615577169833,-0.2347485359612086,0.9923873639120033,0.49898018973736674,1.277886208492545,0.9923942141455029,-0.2028964140618128,6.0620997955989555,0.10161443500586448,9.135844020788563,126.59285223197702,6.651899924239385e+40,4.722850147131491e-41,7.516649463982621e-42
-0.158824961931484,-9.1,0.9125861932490886,0.04184193274551648,0.9135449126587829,0.04584984197114168,0.9874930128811631,0.5125069871188368,-0.2342511888841744,0.9925448897485611,0.49899894478432505,1.277886208492545,0.9923498512595711,-0.20291736693681003,6.063015399822502,0.10162633518221947,9.135449126587828,126.60103253967418,6.706837499547048e+40,4.684163965210076e-41,7.455078493161164e-42
-0.1584758960810851,-9.079999999999998,0.9125310458266547,0.04218661481420641,0.9135056759905602,0.04623033375920913,0.9875474677281002,0.5124525322718999,-0.23375372763595637,0.9927019465234237,0.4990176284143767,1.277886208492545,0.9923049068041198,-0.20293834352736825,6.063940709490043,0.10163821348263773,9.135056759905602,126.60948247831038,6.764056330162866e+40,4.644539460117343e-41,7.39201413463038e-42
-0.15812683023068624,-9.059999999999999,0.9124760187243176,0.042531316111978607,0.9134666921115395,0.04661088646629782,0.9876018067972872,0.5123981932027127,-0.2332561524590112,0.992858533922065,0.49903624061329344,1.277886208492545,0.9922593838204712,-0.2029593438101851,6.064875684301186,0.10165006988987503,9.134666921115395,126.61820118858634,6.82360105387816e+40,4.604009860459653e-41,7.327509273359811e-42
-0.1577777643802874,-9.040000000000001,0.9124211119487821,0.04287603659683226,0.9134279610588373,0.04699149990650267,0.9876560300622401,0.5123439699377601,-0.232758463595851,0.9930146516308438,0.4990547813669023,1.277886208492545,0.9922132853340604,-0.2029803677617618,6.065820284221581,0.10166190438672862,9.134279610588372,126.62718781770646,6.88551847647427e+40,4.5626087045204557e-41,7.261617287185394e-42
-0.1574286985298885,-9.02,0.9123663255067385,0.04322077622676429,0.9133894828693353,0.04737217389381287,0.9877101374965309,0.5122898625034692,-0.2322606612890431,0.993170299337004,0.49907325066108543,1.277886208492545,0.9921666143545208,-0.203001415358403,6.066774469480863,0.10167371695603707,9.133894828693352,126.63644151932863,6.949857630480586e+40,4.520369798384705e-41,7.194391980162402e-42
-0.15707963267948966,-9.0,0.9123116594048623,0.04356553495976914,0.9133512575796807,0.0477529082421118,0.9877641290737884,0.5122358709262116,-0.23176274578121053,0.9933254767286767,0.49909164848178017,1.277886208492545,0.9921193738757689,-0.20302248657621647,6.0677382005706395,0.10168550758068043,9.133512575796807,126.64596145351564,7.016669837201033e+40,4.4773271744007017e-41,7.125887516455403e-42
-0.15673056682909076,-8.979999999999999,0.9122571136498144,0.04391031275383911,0.9133132852262855,0.048133702765177706,0.9878180047676978,0.5121819952323021,-0.2312647173150311,0.9934801834948801,0.49910997481497854,1.277886208492545,0.9920715668760869,-0.20304358139111328,6.068711438242513,0.10169727624358028,9.133132852262854,126.6557467866866,7.086008772104165e+40,4.433515050048278e-41,7.056158354874951e-42
-0.1563815009786919,-8.959999999999999,0.9122026882482411,0.04425510956696391,0.9132755658453268,0.04851455727668345,0.9878717645520008,0.5121282354479992,-0.23076657613323792,0.993634419325522,0.49912822964672826,1.277886208492545,0.9920231963182103,-0.20306469977880795,6.0696941435060525,0.1017090229276998,9.132755658453267,126.66579669156839,7.157930533688399e+40,4.3889677872732394e-41,6.985259184156343e-42
-0.15603243512829307,-8.940000000000001,0.9121483832067739,0.0445999253571312,0.9132380994727461,0.04889547159019728,0.9879254084004955,0.5120745915995046,-0.23026832247861895,0.9937881839114,0.4991464129631318,1.277886208492545,0.9919742651494065,-0.20308584171481794,6.070686277626892,0.1017207476160438,9.13238099472746,126.67611034714886,7.232493715955075e+40,4.343719852337176e-41,6.913244859058593e-42
-0.15568336927789417,-8.919999999999998,0.9120941985320298,0.04494476008232626,0.9132008861442501,0.04927644551918279,0.9879789362870363,0.5120210637129636,-0.22976995659401683,0.9939414769442033,0.499164524750347,1.277886208492545,0.9919247763015613,-0.20310700717446417,6.071687802124728,0.10173245029165877,9.1320088614425,126.6866869386285,7.309759484590185e+40,4.297805776253832e-41,6.840170337396977e-42
-0.15533430342749532,-8.9,0.9120401342306109,0.04528961370053192,0.9131639258953094,0.04965747887699903,0.9880323481855346,0.5119676518144652,-0.22927147872232922,0.9940942981165131,0.49918256499458663,1.277886208492545,0.9918747326912595,-0.20312819613287036,6.072698678771424,0.10174413093763296,9.131639258953093,126.69752565737424,7.389791657017227e+40,4.2512601158472274e-41,6.766090618065098e-42
-0.15498523757709648,-8.88,0.9119861903091049,0.04563448616972887,0.9131272187611592,0.0500385714769011,0.9880856440699582,0.5119143559300419,-0.22877288910650817,0.9942466471218044,0.49920053368211886,1.277886208492545,0.991824137219867,-0.20314940856496377,6.0737188695891,0.10175578953709644,9.131272187611591,126.70862570087321,7.472656786444393e+40,4.204117415493683e-41,6.691060680145433e-42
-0.15463617172669758,-8.86,0.9119323667740846,0.045979377447895486,0.913090764776799,0.050419723132040205,0.988138823914331,0.511861176085669,-0.22827418798955995,0.9943985236544478,0.49921843079926703,1.277886208492545,0.9917729927736114,-0.20317064444547456,6.074748336848243,0.10176742607322119,9.13090764776799,126.71998627268678,7.558424250060055e+40,4.156412169593195e-41,6.615135423180662e-42
-0.15428710587629874,-8.84,0.9118786636321082,0.04632428749300771,0.9130545639769917,0.05080093365546379,0.9881918876927342,0.511808112307266,-0.22777537561454575,0.9945499274097087,0.49923625633240937,1.277886208492545,0.9917213022236627,-0.20319190374893592,6.075787043065839,0.10177904052922108,9.130545639769917,126.73160658240491,7.647166341532731e+40,4.108178785816917e-41,6.538369608680232e-42
-0.15393804002589984,-8.819999999999999,0.9118250808897195,0.04666921626303941,0.9130186163962648,0.05118220286011611,0.9882448353793047,0.5117551646206954,-0.22727645222458043,0.9947008580837501,0.4992540102679798,1.277886208492545,0.9916690684262153,-0.20321318644968417,6.076834951003498,0.101790632888352,9.130186163962648,126.7434858456011,7.738958367984889e+40,4.059451549172525e-41,6.460817802928595e-42
-0.153588974175501,-8.799999999999999,0.9117716185534472,0.047014163715961954,0.9129829220689093,0.051563530558838104,0.9882976669482367,0.5117023330517633,-0.22677741806283336,0.994851315373633,0.49927169259246706,1.277886208492545,0.9916162942225657,-0.20323449252185877,6.077892023665632,0.10180220313391185,9.129829220689093,126.75562328378783,7.833878751614661e+40,4.010264586929267e-41,6.382534321161707e-42
-0.15323990832510215,-8.780000000000001,0.9117182766298055,0.047359129809744605,0.9129474810289795,0.05194491656436797,0.9883503823737808,0.5116496176262192,-0.22627827337252765,0.9950012989773187,0.4992893032924153,1.277886208492545,0.9915629824391914,-0.203255821939402,6.0789582242976605,0.1018137512492407,9.129474810289794,126.76801812437284,7.9320091361541025e+40,3.960651834439287e-41,6.303573173169956e-42
-0.15289084247470325,-8.76,0.911665055125294,0.04770411450235432,0.9129122933102934,0.05232636068934126,0.9884029816302441,0.511597018369756,-0.22577901839694026,0.9951508085936674,0.4993068423544236,1.277886208492545,0.9915091358878305,-0.20327717467605924,6.0800335163841694,0.10182527721772074,9.129122933102934,126.78066960061481,8.033434498345949e+40,3.910647001897674e-41,6.223988010395155e-42
-0.1525417766243044,-8.74,0.9116119540463977,0.04804911775175566,0.9128773589464324,0.05270786274629099,0.9884554646919902,0.5115445353080099,-0.22527965337940223,0.9952998439224422,0.49932430976514686,1.277886208492545,0.9914547573655612,-0.20329855070537897,6.0811178636471315,0.10183678102277635,9.128773589464323,126.7935769515798,8.138243264655935e+40,3.8602835420681077e-41,6.143832074564299e-42
-0.1521927107739055,-8.719999999999999,0.9115589733995867,0.04839413951591115,0.9128426779707409,0.05308942254764829,0.9885078315334396,0.5114921684665605,-0.22478017856329774,0.9954484046643086,0.4993417055112947,1.277886208492545,0.9913998496548766,-0.2033199500007124,6.082211230044161,0.10184826264787426,9.128426779707409,126.80673942209899,8.246527433440129e+40,3.80959461900346e-41,6.063158147906864e-42
-0.15184364492350666,-8.7,0.9115061131913165,0.048739179752780804,0.9128082504163264,0.053471039905742146,0.9885600821290693,0.5114399178709308,-0.22428059419206497,0.9955964905208361,0.49935902957963235,1.277886208492545,0.9913444155237638,-0.2033413725352138,6.083313579766742,0.1018597220765235,9.128082504163263,126.82015626272565,8.358382702777294e+40,3.758613077797833e-41,5.982018505013677e-42
-0.15149457907310782,-8.680000000000001,0.911453373428028,0.04908423842032261,0.9127740763160593,0.053852714632800135,0.9886122164534129,0.511387783546587,-0.2237809005091952,0.995744101194499,0.4993762819569799,1.277886208492545,0.9912884577257803,-0.20336281828184036,6.084424877238498,0.10187115929227548,9.127740763160594,126.83382672969313,8.473908604220934e+40,3.70737141538786e-41,5.900464866365744e-42
-0.15114551322270892,-8.659999999999998,0.9114007541161473,0.04942931547649221,0.9127401557025726,0.054234446540948354,0.9886642344810612,0.5113357655189389,-0.22328109775823296,0.9958912363886785,0.49939346263021334,1.277886208492545,0.9912319790001297,-0.20338428721335222,6.085545087113479,0.10188257427872416,9.127401557025726,126.847750084873,8.593208642713791e+40,3.655901752430461e-41,5.818548353576305e-42
-0.15079644737231007,-8.64,0.911348255262086,0.04977441087924295,0.9127064886082622,0.05461623544221171,0.9887161361866608,0.5112838638133392,-0.2227811861827762,0.9960378958076623,0.4994105715862634,1.277886208492545,0.9911749820717387,-0.20340577930231235,6.086674174274436,0.10189396701950587,9.127064886082621,126.86192559573371,8.71639044293281e+40,3.6042358062757215e-41,5.73631944637584e-42
-0.15044738152191117,-8.619999999999997,0.9112958768722409,0.050119524586526104,0.9126730750652864,0.05499808114851441,0.9887679215449156,0.5112320784550846,-0.22228116602647557,0.9961840791566465,0.4994276088121163,1.277886208492545,0.9911174696513303,-0.2034272945210867,6.087812103831167,0.10190533749829955,9.126730750652863,126.87635253529982,8.843565902342333e+40,3.552404865053023e-41,5.6538279413688607e-42
-0.15009831567151233,-8.6,0.9112436189529942,0.05046465655629048,0.9126399151055656,0.05537998347167977,0.9888195905305859,0.511180409469414,-0.221781037533035,0.9963297861417374,0.4994445742948136,1.277886208492545,0.9910594444355013,-0.20344883284184404,6.088958841118809,0.1019166856988268,9.126399151055656,126.89103018211085,8.97485135123952e+40,3.5004397628891165e-41,5.5711229125922494e-42
-0.14974924982111348,-8.58,0.9111914815107133,0.05080980674648289,0.9126070087607827,0.055761942223431,0.988871143118489,0.5111288568815109,-0.221280800946211,0.9964750164699518,0.4994614680214523,1.277886208492545,0.9910009091067943,-0.20347039423655605,6.090114351696215,0.1019280116048519,9.126070087607827,126.90595782018171,9.110367720115188e+40,3.4483708562644844e-41,5.4882526738852446e-42
-0.14940018397071458,-8.559999999999999,0.9111394645517509,0.05115497511504785,0.9125743560623827,0.056143957215391095,0.988922579283499,0.5110774207165011,-0.22078045650981265,0.9966197698492183,0.49947828997918464,1.277886208492545,0.9909418663337729,-0.20349197867699723,6.091278601344283,0.10193931520018185,9.125743560623826,126.92113473896227,9.250240714632462e+40,3.3962280015267875e-41,5.405264743100973e-42
-0.14905111812031574,-8.54,0.9110875680824453,0.05150016161992754,0.9125419570415725,0.05652602825908304,0.9889738990005461,0.5110261009994538,-0.22028000446770196,0.9967640459883773,0.49949504015521795,1.277886208492545,0.9908823187710943,-0.2035135861347449,6.092451556064356,0.10195059646866637,9.125419570415724,126.93656023329845,9.39460099858184e+40,3.3440405335618106e-41,5.322205808160213e-42
-0.14870205226991684,-8.519999999999998,0.9110357921091198,0.05184536621906213,0.9125098117293204,0.05690815516593044,0.9890251022446181,0.510974897755382,-0.219779445063793,0.9969078445971851,0.4995117185368154,1.277886208492545,0.9908222690595835,-0.20353521658117937,6.093633182076587,0.10196185539419815,9.125098117293204,126.95223360339232,9.543584385146106e+40,3.291837245636402e-41,5.239121694970431e-42
-0.148352986419518,-8.5,0.9109841366380832,0.05219058887038941,0.9124779201563574,0.057290337747257336,0.9890761889907589,0.5109238110092411,-0.21927877854205252,0.9970511653863116,0.4995283251112952,1.277886208492545,0.9907617198263049,-0.20355686998748376,6.094823445818358,0.10197309196071272,9.124779201563573,126.96815415476411,9.697332036877518e+40,3.239646370406604e-41,5.156057337199283e-42
-0.14800392056911915,-8.48,0.9109326016756295,0.052535829531845074,0.9124462823531752,0.05767257581428879,0.9891271592140696,0.5108728407859305,-0.2187780051464992,0.9971940080673435,0.499544859866031,1.277886208492545,0.9907006736846341,-0.20357854632464387,6.096022313942699,0.10198430615218855,9.12446282353175,126.98432119821337,9.855990674752238e+40,3.187495562102657e-41,5.073056747921173e-42
-0.14765485471872025,-8.459999999999999,0.9108811872280382,0.052881088161362666,0.9124148983500271,0.058054869178151045,0.9891780128897075,0.5108219871102924,-0.21827712512120384,0.9973363723527846,0.49956132278845183,1.277886208492545,0.9906391332343296,-0.2036002455634485,6.0972297533167215,0.10199549795264715,9.12414898350027,127.00073404978117,1.0019712796735288e+41,3.1354118798828393e-41,4.990162993124059e-42
-0.1473057888683214,-8.44,0.9108298933015739,0.05322636471687334,0.9123837681769279,0.058437217649871524,0.9892287499928878,0.5107712500071121,-0.21777613871028945,0.9974782579560574,0.49957771386604216,1.277886208492545,0.9905771010616061,-0.2036219676744892,6.09844573102004,0.10200666734615312,9.12383768176928,127.0173920307119,1.0188656906273799e+41,3.0834217723587456e-41,4.907418167080672e-42
-0.14695672301792256,-8.420000000000002,0.9107787199024866,0.05357165915630627,0.9123528918636536,0.05881962104037956,0.9892793704988816,0.5107206295011185,-0.2172750461579306,0.9976196645915039,0.49959403308634187,1.277886208492545,0.990514579739202,-0.20364371262816058,6.09967021434328,0.1020178143168142,9.123528918636536,127.0342944674166,1.0362987751195896e+41,3.031551063280231e-41,4.8248633695654e-42
-0.14660765716752366,-8.399999999999999,0.9107276670370117,0.05391697143758842,0.9123222694397412,0.05920207916050633,0.9893298743830169,0.5106701256169832,-0.21677384770835367,0.9977605919743859,0.4996102804369463,1.277886208492545,0.9904515718264517,-0.20366548039465973,6.100903170786509,0.10202893884878118,9.12322269439741,127.05144069143535,1.0542876573467915e+41,2.9798249383815135e-41,4.742538684919203e-42
-0.14625859131712482,-8.38,0.9106767347113698,0.05426230151864442,0.9122919009344886,0.05958459182098501,0.9893802616206787,0.5106197383793212,-0.21627254360583684,0.9979010398208881,0.49962645590550614,1.277886208492545,0.9903880798693552,-0.20368727094398686,6.102144568057762,0.10204004092624828,9.122919009344885,127.06883003940119,1.072850137033949e+41,2.9282679333715565e-41,4.660483162935721e-42
-0.14590952546672592,-8.359999999999998,0.9106259229317668,0.05460764935739698,0.9122617863769548,0.05996715883245148,0.9894305321873091,0.5105694678126907,-0.2157711340947095,0.998041007848117,0.4996425594797275,1.277886208492545,0.9903241064006469,-0.20370908424594486,6.103394374071515,0.10205112053345287,9.122617863769547,127.08646185300313,1.0920047167379401e+41,2.8769039230658507e-41,4.5787348015639596e-42
-0.14556045961632708,-8.34,0.9105752317043939,0.05495301491176638,0.9122319257959587,0.06034978000544401,0.9894806860584069,0.5105193139415931,-0.2152696194193527,0.9981804957741034,0.4996585911473721,1.277886208492545,0.9902596539398666,-0.20373092027013967,6.104652556947216,0.10206217765467576,9.122319257959587,127.1043354789504,1.111770630398225e+41,2.825756111640138e-41,4.4973305313966164e-42
-0.14521139376592823,-8.32,0.910524661035428,0.05529839813967094,0.912202319220081,0.060732455150404006,0.9895307232095274,0.5104692767904726,-0.21476799982419847,0.9983195033178027,0.4996745508962568,1.277886208492545,0.990194724993424,-0.2037527789859798,6.105919085007835,0.10207321227424107,9.122023192200809,127.1224502689373,1.1321678731921584e+41,2.774847023994809e-41,4.416306201926089e-42
